Symbol_1,Symbol_2,Correlation
DE,EW,0.3382335670201429
DE,EA,0.2368373300893608
DE,EMR,0.6405523598819931
DE,ETR,0.3185269579162024
DE,EOG,0.4387183065720973
DE,EFX,0.3495860340005104
DE,EQIX,0.2539786529871046
DE,EQR,0.3690040229599227
DE,ESS,0.3595695092369906
DE,EL,0.4296302655491019
DE,EVRG,0.3067066689452555
DE,ES,0.2445835415567053
DE,RE,0.442725509395856
DE,EXC,0.3838594975342319
DE,EXPE,0.3837374489666341
DE,EXPD,0.4726942441805846
DE,EXR,0.2561256978435456
DE,XOM,0.5300070147204546
DE,FFIV,0.3745095634487168
DE,FB,0.3203952757930278
DE,FAST,0.4754140247795292
DE,FRT,0.4025220593907489
DE,FDX,0.532916605986805
DE,FIS,0.4560396811560422
DE,FITB,0.5751375062785338
DE,FE,0.2862661208961472
DE,FRC,0.4996057362985907
DE,FISV,0.472210054660816
DE,FLT,0.4609299280265679
DE,FLS,0.5761215197465736
DE,FLR,0.4392845515700188
DE,FMC,0.5245634083866599
DE,FL,0.3846823207774976
DE,F,0.4857928467618861
DE,FTNT,0.2967278278216569
DE,FBHS,0.5313346132192884
DE,BEN,0.5194071006778839
DE,FCX,0.4921628572623404
DE,GPS,0.3630779221273518
DE,GRMN,0.4314877125092538
DE,IT,0.4488576355045658
DE,GD,0.5602913856460581
DE,GE,0.4751679601572234
DE,GIS,0.1448755832996076
DE,GM,0.5026570301738993
DE,GPC,0.5141943577205282
DE,GILD,0.2910849160687047
DE,GPN,0.4888919812148629
DE,GS,0.60235952761335
DE,GT,0.4598163835757321
DE,GWW,0.4756568274230316
DE,HAL,0.522697983187087
DE,HBI,0.3698763258907804
DE,HOG,0.4459445456659402
DE,HIG,0.5101436957267417
DE,HAS,0.3985587375954666
DE,HCA,0.4316879449544372
DE,HP,0.4581500389281922
DE,HSIC,0.3911128571162653
DE,HSY,0.2936223854872188
DE,HES,0.4465625404529125
DE,HLT,0.4457395354671817
DE,HOLX,0.3215348893107992
DE,HD,0.5106251237914855
DE,HON,0.6219226554973034
DE,HRL,0.197916159359606
DE,HST,0.46172601241036
DE,HPQ,0.4827716144492409
DE,HUM,0.3302083708271649
DE,HBAN,0.5353958020436392
DE,HII,0.4464258478329856
DE,IDXX,0.3030011901632818
DE,INFO,0.4506808813146115
DE,ITW,0.6412802583748131
DE,ILMN,0.2631405111395719
DE,INTC,0.4420314510521032
DE,ICE,0.4038587113787678
DE,IBM,0.49067116472988
DE,INCY,0.2185090707350358
DE,IP,0.5502877472341045
DE,IPG,0.4735547897269276
DE,IFF,0.4046386216423516
DE,INTU,0.4090103568983801
DE,ISRG,0.4236175326643333
DE,IVZ,0.5432656020817327
DE,IPGP,0.3307869156186228
DE,IQV,0.4438441906226173
DE,IRM,0.349464103828918
DE,JKHY,0.3491750861180017
DE,JBHT,0.4903159154442928
DE,JEF,0.5536862840391443
DE,SJM,0.1360464945340799
DE,JNJ,0.367408793907044
DE,JCI,0.5095724400598934
DE,JPM,0.5957822879606898
DE,JNPR,0.3851443576999676
DE,K,0.174020106217574
DE,KEY,0.5847995640635979
DE,KEYS,0.3809072870224565
DE,KMB,0.257867703138451
DE,KIM,0.3809335895728767
DE,KMI,0.4447161683026866
DE,KLAC,0.4361355060435925
DE,KSS,0.3470673698318681
DE,KR,0.1269480816925002
DE,LLL,0.0456820166522738
DE,LH,0.4145105476263332
DE,LRCX,0.4395230339010766
DE,LEG,0.5546792450707957
DE,LEN,0.4019914661368091
DE,LLY,0.2265958921596169
DE,LNC,0.6042364937194548
DE,LIN,0.5365946207283872
DE,LKQ,0.5184744419504712
DE,LMT,0.443568624307839
DE,L,0.591644218006887
DE,LOW,0.4869825690302399
DE,LYB,0.5996966013483759
DE,MTB,0.5328570840427204
DE,MAC,0.3223965118824045
DE,M,0.3262196152026906
DE,MRO,0.4072291394202512
DE,MPC,0.4847935825497412
DE,MAR,0.4469254167801301
DE,MMC,0.4687544989730727
DE,MLM,0.4679664214724678
DE,MAS,0.495370404232285
DE,MA,0.5102209551716272
DE,MAT,0.3229287867957637
DE,MKC,0.2416619105699576
DE,MCD,0.4288050703708375
DE,MCK,0.3382066015282247
DE,MDT,0.4883781372815923
DE,MRK,0.337242770133863
DE,MET,0.5946718270221157
DE,MTD,0.4603620581393832
DE,MGM,0.4892908613603313
DE,MCHP,0.5071376413885121
DE,MU,0.407369399462832
DE,MSFT,0.42064782690591
DE,MAA,0.3595407151577088
DE,MHK,0.4631781450584394
DE,TAP,0.34745423425109
DE,MDLZ,0.3800247557767788
DE,MNST,0.3275240147807393
DE,MCO,0.4949442015372928
DE,MS,0.602331983153198
DE,MOS,0.5033129591419672
DE,MSI,0.4125982841264839
DE,MSCI,0.398017515913903
DE,NDAQ,0.4341294871961592
DE,NOV,0.4637393784967927
DE,NKTR,0.2066525420534164
DE,NTAP,0.4171707680062162
DE,NFLX,0.2269643418553865
DE,NWL,0.4143409000110555
DE,NEM,0.1209642511234587
DE,NWSA,0.4402948685129875
DE,NWS,0.4496143882164888
DE,NEE,0.2738908641947994
DE,NLSN,0.3896453489520424
DE,NKE,0.4381693106251981
DE,NI,0.3030860180941568
DE,JWN,0.3213948907051385
DE,NSC,0.5629128887968076
DE,NTRS,0.5667735919969654
DE,NOC,0.3936543625625194
DE,NCLH,0.3771475053211484
DE,NRG,0.3225079000463653
DE,NUE,0.5501104029442171
DE,NVDA,0.36131072878838
DE,ORLY,0.3432978215176854
DE,OXY,0.410276932073922
DE,OMC,0.4475690831129201
DE,OKE,0.4403301922092653
DE,ORCL,0.4004223078673756
DE,PCAR,0.5939321051302856
DE,PKG,0.4852067697909399
DE,PH,0.6778321500822647
DE,PAYX,0.4914083340800808
DE,PNR,0.5985945511209334
DE,PBCT,0.5135634588860851
DE,PEP,0.3690195121912512
DE,PKI,0.3853961044752672
DE,PRGO,0.2688862810523744
DE,PFE,0.3117632854759135
DE,PM,0.3707836447819701
DE,PSX,0.4920145026769718
DE,PNW,0.3167296475208421
DE,PXD,0.4446564300378811
DE,PNC,0.5975481988074167
DE,RL,0.3999787892412398
DE,PPG,0.5497353295565257
DE,PPL,0.3650564660847148
DE,PFG,0.5907380135748719
DE,PG,0.3464268213375097
DE,PGR,0.396495388125899
DE,PLD,0.3900655968890197
DE,PRU,0.6043496094313423
DE,PEG,0.3574607367127229
DE,PSA,0.251856110440085
DE,PHM,0.4149740599970316
DE,PVH,0.4853261504016482
DE,QRVO,0.3911764431579512
DE,PWR,0.5157789412570188
DE,QCOM,0.3877904164566093
DE,DGX,0.3258752659068482
DE,RJF,0.5592609647761221
DE,O,0.3584503799210527
DE,REG,0.3868008279163942
DE,REGN,0.20846547084602
DE,RF,0.5792160241218633
DE,RSG,0.4676963076858194
DE,RMD,0.3049194598979007
DE,RHI,0.4876729891072166
DE,ROK,0.6026237149045992
DE,ROL,0.3385632599738113
DE,ROP,0.5194481135375986
DE,ROST,0.4557326784955461
DE,RCL,0.4084275346845198
DE,CRM,0.3460755920819794
DE,SBAC,0.2669068532330693
DE,SLB,0.5088703431518478
DE,STX,0.3612182218119926
DE,SEE,0.4298909342872021
DE,SRE,0.3426674345994936
DE,SHW,0.455397230340156
DE,SPG,0.4192626833153766
DE,SWKS,0.4393215707170411
DE,SLG,0.4329600352461328
DE,SNA,0.5372243385179407
DE,SO,0.2862757793426231
DE,LUV,0.4282728631767336
DE,SPGI,0.4857918332820091
DE,SWK,0.6274402571662804
DE,SBUX,0.4298432327538309
DE,STT,0.556046477640712
DE,SYK,0.465102478768203
DE,SIVB,0.5296505946066741
DE,SYF,0.5369162345977333
DE,SNPS,0.3665327875971353
DE,SYY,0.4463296093785691
DE,TROW,0.5465505784516066
DE,TTWO,0.2383485433075805
DE,TPR,0.476330925072331
DE,TGT,0.2999267957941073
DE,TEL,0.5793623875376835
DE,FTI,0.4928349241277128
DE,TFX,0.4014193315148964
DE,TXN,0.4990480035452854
DE,TXT,0.5884818596231619
DE,TMO,0.3487205560396635
DE,TWTR,0.2718854941136057
DE,TJX,0.4711206301489066
DE,TSCO,0.3284165522855642
DE,TDG,0.4941188964440989
DE,TRV,0.504830319821648
DE,TRIP,0.3312371291431863
DE,TSN,0.3167173461183629
DE,UDR,0.3687578752829768
DE,ULTA,0.393830880106114
DE,USB,0.5719234926352308
DE,UAA,0.3692635384273066
DE,UNP,0.5872148046241104
DE,UAL,0.4213239240611112
DE,UNH,0.407916781833685
DE,UPS,0.4161912020471988
DE,URI,0.5940905422533262
DE,UHS,0.4497178932170443
DE,UNM,0.564228684176808
DE,VFC,0.4710543120884693
DE,VLO,0.4759857887097853
DE,VTR,0.3467733495009876
DE,VRSN,0.3795242611019754
DE,VRSK,0.4101570531557982
DE,VZ,0.3430672699765213
DE,VRTX,0.2522824336758117
DE,V,0.5009077867009102
DE,VNO,0.4428541247477389
DE,VMC,0.4676937503702672
DE,WMT,0.2786736693119377
DE,WBA,0.3216850376126808
DE,DIS,0.4706604202946627
DE,WM,0.4354197471994728
DE,WAT,0.4331278476379173
DE,WEC,0.1964514415820291
DE,WFC,0.5483499377370056
DE,WELL,0.3538878758900162
DE,WDC,0.436953123893834
DE,WU,0.4269340114814415
DE,WY,0.5342109717571686
DE,WHR,0.4580850146973769
DE,WMB,0.3725754977836211
DE,WLTW,0.4061182620221693
DE,WYNN,0.4290557420139851
DE,XEL,0.2591033753640344
DE,XRX,0.4991061051783315
DE,XLNX,0.3746467001719678
DE,XYL,0.6228982765453671
DE,YUM,0.4070127232972148
DE,ZBH,0.4179682945658176
DE,ZION,0.5190781573682196
DE,ZTS,0.3766915182333777
DAL,XRAY,0.4074017868254125
DAL,DVN,0.3995749952682728
DAL,FANG,0.39543353889032
DAL,DLR,0.1588507991003703
DAL,DFS,0.6559526224951002
DAL,DISCA,0.3539235328260835
DAL,DISCK,0.3691333687507105
DAL,DISH,0.4101556171508401
DAL,DG,0.136472480364261
DAL,DLTR,0.2485683180649312
DAL,D,0.1941454959002273
DAL,DOV,0.4870376148713315
DAL,DTE,0.3639467137698612
DAL,DRE,0.3030511485554888
DAL,DUK,0.2679258939160245
DAL,DXC,0.4133540078207421
DAL,EMN,0.4824734143412896
DAL,ETN,0.5038216909816341
DAL,EBAY,0.2469952817478193
DAL,ECL,0.4675133489301731
DAL,EIX,0.2720033097106876
DAL,EW,0.2989800065123885
DAL,EA,0.1582123529997817
DAL,EMR,0.5102902526642427
DAL,ETR,0.2795465868634435
DAL,EOG,0.3715808667743616
DAL,EFX,0.3331009906863104
DAL,EQIX,0.1649424846474882
DAL,EQR,0.4053833833249086
DAL,ESS,0.4115602770981631
DAL,EL,0.3791980523864012
DAL,EVRG,0.240038366992935
DAL,ES,0.1610422345226116
DAL,RE,0.4085252218781664
DAL,EXC,0.3210255199023657
DAL,EXPE,0.5643659013046106
DAL,EXPD,0.3419833786739421
DAL,EXR,0.192804616008619
DAL,XOM,0.4711735100680663
DAL,FFIV,0.3340020186493169
DAL,FB,0.2551805866453659
DAL,FAST,0.3013338688621931
DAL,FRT,0.5360186582229979
DAL,FDX,0.4067620137373398
DAL,FIS,0.4405409941974751
DAL,FITB,0.5745952335411822
DAL,FE,0.2272546767736456
DAL,FRC,0.432951609509985
DAL,FISV,0.4427598245201534
DAL,FLT,0.4719722686497611
DAL,FLS,0.4958341922424871
DAL,FLR,0.4125216925099289
DAL,FMC,0.4269869527098352
DAL,FL,0.4008070174275462
DAL,F,0.5316601285634656
DAL,FTNT,0.2389229625428877
DAL,FBHS,0.458776062588116
DAL,BEN,0.4706830619468755
DAL,FCX,0.3641504695937337
DAL,GPS,0.423376575539868
DAL,GRMN,0.3568710569786503
DAL,IT,0.3817409724727563
DAL,GD,0.5208712568673527
DAL,GE,0.4775481696258068
DAL,GIS,0.0976879111838485
DAL,GM,0.5568866145204783
DAL,GPC,0.48438695329773
DAL,GILD,0.1746043369821898
DAL,GPN,0.4727821893650607
DAL,GS,0.5559878624022258
DAL,GT,0.5377619405330762
DAL,GWW,0.3107411537163489
DAL,HAL,0.4830798952789444
DAL,HBI,0.3642697137278458
DAL,HOG,0.4769839096691383
DAL,HIG,0.5020416179838717
DAL,HAS,0.3747672694531485
DAL,HCA,0.4334936282652339
DAL,HP,0.4292717745309531
DAL,HSIC,0.4244107417746484
DAL,HSY,0.2501053907593478
DAL,HES,0.3760788431446051
DAL,HLT,0.6057651102730668
DAL,HOLX,0.2308236259258596
DAL,HD,0.4123755953705553
DAL,HON,0.6120055475590023
DAL,HRL,0.0802404470246129
DAL,HST,0.5864184657560637
DAL,HPQ,0.4335428070828119
DAL,HUM,0.2629174090269395
DAL,HBAN,0.574474932333858
DAL,HII,0.3738193254520192
DAL,IDXX,0.2225084404708482
DAL,INFO,0.3431596798892289
DAL,ITW,0.5168907227231508
DAL,ILMN,0.2408691509549805
DAL,INTC,0.3651137856673182
DAL,ICE,0.3250292403076125
DAL,IBM,0.4337541262121195
DAL,INCY,0.1848492601939091
DAL,IP,0.4591038161911928
DAL,IPG,0.5497744831430529
DAL,IFF,0.3315628907306283
DAL,INTU,0.3464397797854961
DAL,ISRG,0.3718714233646827
DAL,IVZ,0.5125022628704109
DAL,IPGP,0.2898374833679789
DAL,IQV,0.4220993859108634
DAL,IRM,0.3538722786288952
DAL,JKHY,0.2369133891526201
DAL,JBHT,0.3511482301554097
DAL,JEF,0.5368382039203241
DAL,SJM,0.095848284295517
DAL,JNJ,0.2476374827250747
DAL,JCI,0.4823823926585135
DAL,JPM,0.5876401689072288
DAL,JNPR,0.3317210027124612
DAL,K,0.1388336808915356
DAL,KEY,0.5882103038629446
DAL,KEYS,0.2983154553997609
DAL,KMB,0.1716416832668424
DAL,KIM,0.5354593134130428
DAL,KMI,0.4334384681831754
DAL,KLAC,0.3621972999582897
DAL,KSS,0.4735302738620417
DAL,KR,0.0581055784333092
DAL,LLL,0.0529523744096602
DAL,LH,0.3496158757940159
DAL,LRCX,0.3900095432375927
DAL,LEG,0.5452476164449199
DAL,LEN,0.4166842778429693
DAL,LLY,0.1730376163509775
DAL,LNC,0.6418670733739896
DAL,LIN,0.4295123112476375
DAL,LKQ,0.5289395253924495
DAL,LMT,0.3480665880173001
DAL,L,0.5441759575323438
DAL,LOW,0.3804948419824074
DAL,LYB,0.4814596796847648
DAL,MTB,0.5488049279373652
DAL,MAC,0.4939389839212572
DAL,M,0.4533458301235323
DAL,MRO,0.3497796548952237
DAL,MPC,0.5423089361186693
DAL,MAR,0.6538446159342559
DAL,MMC,0.4303896519981741
DAL,MLM,0.4342648044283508
DAL,MAS,0.3800405188820294
DAL,MA,0.4901787584566053
DAL,MAT,0.2798972549604411
DAL,MKC,0.1247404341852586
DAL,MCD,0.38477589866898
DAL,MCK,0.2950253356185634
DAL,MDT,0.4538223274503656
DAL,MRK,0.2453299951341428
DAL,MET,0.5704902523396468
DAL,MTD,0.2871740575176111
DAL,MGM,0.6005669383442612
DAL,MCHP,0.4265693081039005
DAL,MU,0.3535383284869215
DAL,MSFT,0.3148213750261329
DAL,MAA,0.3675215540213311
DAL,MHK,0.518623555422344
DAL,TAP,0.3881062428090553
DAL,MDLZ,0.3172385033111863
DAL,MNST,0.2874574498247321
DAL,MCO,0.4135514330314697
DAL,MS,0.568792227220814
DAL,MOS,0.4584576968427612
DAL,MSI,0.370951799927559
DAL,MSCI,0.2965404842537842
DAL,NDAQ,0.3284998127579221
DAL,NOV,0.4038238917379806
DAL,NKTR,0.1687534613724443
DAL,NTAP,0.4012039523746936
DAL,NFLX,0.1598342633202455
DAL,NWL,0.4183002870173528
DAL,NEM,0.0075582053756786
DAL,NWSA,0.4326258704287115
DAL,NWS,0.4578940758516927
DAL,NEE,0.2280260966004827
DAL,NLSN,0.3946431609262099
DAL,NKE,0.3883056487861262
DAL,NI,0.2537219199782479
DAL,JWN,0.4144156961735037
DAL,NSC,0.4495142881090762
DAL,NTRS,0.5219444785510335
DAL,NOC,0.2962572331131701
DAL,NCLH,0.705005893608557
DAL,NRG,0.2540731759784508
DAL,NUE,0.4224270801735407
DAL,NVDA,0.2569247082360344
DAL,ORLY,0.2939352367232901
DAL,OXY,0.4010660741949091
DAL,OMC,0.5149387487490096
DAL,OKE,0.4335670374749383
DAL,ORCL,0.3034675283189537
DAL,PCAR,0.4565288642847127
DAL,PKG,0.3726041103287472
DAL,PH,0.5734807404525075
DAL,PAYX,0.4407934328173807
DAL,PNR,0.4882668631484577
DAL,PBCT,0.5196642210749064
DAL,PEP,0.2789497321852299
DAL,PKI,0.2592780847070177
DAL,PRGO,0.2916026290800002
DAL,PFE,0.2537315274118887
DAL,PM,0.3452029060548587
DAL,PSX,0.5281575317160299
DAL,PNW,0.3253330076067929
DAL,PXD,0.3538033963659491
DAL,PNC,0.5443714940951716
DAL,RL,0.4314627683863878
DAL,PPG,0.4915874304186297
DAL,PPL,0.3862625307851088
DAL,PFG,0.6274165187589019
DAL,PG,0.2135756106357477
DAL,PGR,0.3097595651068883
DAL,PLD,0.3220709310263854
DAL,PRU,0.6046438486031129
DAL,PEG,0.3269637439288234
DAL,PSA,0.2066631765609076
DAL,PHM,0.4273971138988064
DAL,PVH,0.5443315928806909
DAL,QRVO,0.3403877229628012
DAL,PWR,0.4334984668946136
DAL,QCOM,0.3025613012735531
DAL,DGX,0.2553202153127109
DAL,RJF,0.5347353765976594
DAL,O,0.4187146631554901
DAL,REG,0.5576020839761144
DAL,REGN,0.0928689176219856
DAL,RF,0.562612454626319
DAL,RSG,0.3955051594875015
DAL,RMD,0.2293542430540731
DAL,RHI,0.5268308213912234
DAL,ROK,0.4851616541655869
DAL,ROL,0.2075683925727232
DAL,ROP,0.3686620184838608
DAL,ROST,0.4953691929514577
DAL,RCL,0.6962433903255291
DAL,CRM,0.2772201186843883
DAL,SBAC,0.1883174320631056
DAL,SLB,0.4724562943244521
DAL,STX,0.3055731405958737
DAL,SEE,0.393118229461261
DAL,SRE,0.3105056597999862
DAL,SHW,0.3198825677189664
DAL,SPG,0.5924110512982638
DAL,SWKS,0.3595892950351045
DAL,SLG,0.5588841761274285
DAL,SNA,0.5099466619571689
DAL,SO,0.2332165502915774
DAL,LUV,0.7890826506081874
DAL,SPGI,0.404083310359572
DAL,SWK,0.5290594833929307
DAL,SBUX,0.460021041290546
DAL,STT,0.5324781383495485
DAL,SYK,0.4551682367716861
DAL,SIVB,0.4468421775748689
DAL,SYF,0.6038487926824068
DAL,SNPS,0.2952205758835202
DAL,SYY,0.545455082928432
DAL,TROW,0.4482818379510342
DAL,TTWO,0.1714698296367045
DAL,TPR,0.4804397164022438
DAL,TGT,0.1911678365818275
DAL,TEL,0.5542792835653619
DAL,FTI,0.4202542063653731
DAL,TFX,0.405231494100345
DAL,TXN,0.3821401135065919
DAL,TXT,0.5982616762920934
DAL,TMO,0.1971005689272845
DAL,TWTR,0.2531383888520598
DAL,TJX,0.4952419157332556
DAL,TSCO,0.1656774292436146
DAL,TDG,0.5541243016586224
DAL,TRV,0.4686447129044166
DAL,TRIP,0.4617633873908014
DAL,TSN,0.3330408681079789
DAL,UDR,0.4266586046624437
DAL,ULTA,0.4476090899975946
DAL,USB,0.5674538049971061
DAL,UAA,0.4248341714645515
DAL,UNP,0.4693885500038938
DAL,UAL,0.8804202787187794
DAL,UNH,0.3538860120159467
DAL,UPS,0.2834852326605449
DAL,URI,0.5005335874638878
DAL,UHS,0.4475890190789088
DAL,UNM,0.6170810351324048
DAL,VFC,0.4972559940960379
DAL,VLO,0.5203849659826065
DAL,VTR,0.4829584360010571
DAL,VRSN,0.2723247480571721
DAL,VRSK,0.2810249090174124
DAL,VZ,0.2241470644015318
DAL,VRTX,0.1724948171541584
DAL,V,0.4707048753070398
DAL,VNO,0.5411105543461893
DAL,VMC,0.4215664930434702
DAL,WMT,0.1286429267686556
DAL,WBA,0.3536085095322525
DAL,DIS,0.518164717504369
DAL,WM,0.3577588035790796
DAL,WAT,0.3508052435112119
DAL,WEC,0.1580816129560306
DAL,WFC,0.5485430702144084
DAL,WELL,0.4392741043404472
DAL,WDC,0.4267249531927206
DAL,WU,0.3884767252243726
DAL,WY,0.5037276929889803
DAL,WHR,0.41194784891248
DAL,WMB,0.3780260603398826
DAL,WLTW,0.3589834620975753
DAL,WYNN,0.5032351056409895
DAL,XEL,0.190646692083637
DAL,XRX,0.534667490536763
DAL,XLNX,0.2784122324183505
DAL,XYL,0.4703460219352768
DAL,YUM,0.401659519515993
DAL,ZBH,0.4550505379944523
DAL,ZION,0.5250329126784476
DAL,ZTS,0.3064737343494212
XRAY,DVN,0.3441590775249
XRAY,FANG,0.3388346995572892
XRAY,DLR,0.2285428918658507
XRAY,DFS,0.50590858848796
XRAY,DISCA,0.346837701791771
XRAY,DISCK,0.3558812245164442
XRAY,DISH,0.4027049396701315
XRAY,DG,0.1783872796550756
XRAY,DLTR,0.2424222388427914
XRAY,D,0.2931717333244958
XRAY,DOV,0.4397713679441742
XRAY,DTE,0.4060823346911953
XRAY,DRE,0.3454810049628947
XRAY,DUK,0.3265247057378146
XRAY,DXC,0.4036429739585983
XRAY,EMN,0.4408124399378968
XRAY,ETN,0.4600033252118352
XRAY,EBAY,0.2234701177825735
XRAY,ECL,0.434128535398838
XRAY,EIX,0.3268423074904842
XRAY,EW,0.3810825793363889
XRAY,EA,0.1982638822332857
XRAY,EMR,0.4384754194587039
XRAY,ETR,0.3385336996668668
XRAY,EOG,0.3440036600664615
XRAY,EFX,0.3312648431056384
XRAY,EQIX,0.2691888627985309
XRAY,EQR,0.4207138477604167
XRAY,ESS,0.4180814819094923
XRAY,EL,0.3637433493622166
XRAY,EVRG,0.3196582973625271
XRAY,ES,0.2824820661074244
XRAY,RE,0.4045483891959741
XRAY,EXC,0.3624962745811407
XRAY,EXPE,0.3709144848765053
XRAY,EXPD,0.3656001746483555
XRAY,EXR,0.2690959642277239
XRAY,XOM,0.4266227176682897
XRAY,FFIV,0.3272951391479841
XRAY,FB,0.272599843524354
XRAY,FAST,0.3309539938863771
XRAY,FRT,0.447116927010368
XRAY,FDX,0.3836684290653459
XRAY,FIS,0.4251898858339872
XRAY,FITB,0.4881881077621954
XRAY,FE,0.287086781631673
XRAY,FRC,0.4220810838213223
XRAY,FISV,0.4509087383968966
XRAY,FLT,0.3889042634329023
XRAY,FLS,0.4626076930931225
XRAY,FLR,0.3563798533606855
XRAY,FMC,0.4407461115407494
XRAY,FL,0.3274615622428983
XRAY,F,0.3762046133000616
XRAY,FTNT,0.2305135809036815
XRAY,FBHS,0.4306998713339149
XRAY,BEN,0.4176640069551208
XRAY,FCX,0.3003426691895769
XRAY,GPS,0.3799267409672041
XRAY,GRMN,0.3354924547084535
XRAY,IT,0.4430576395258504
XRAY,GD,0.4651212707801684
XRAY,GE,0.3934089277116294
XRAY,GIS,0.1585950012347865
XRAY,GM,0.3999222739097978
XRAY,GPC,0.4335221845775462
XRAY,GILD,0.2600964840850535
XRAY,GPN,0.4438939744784675
XRAY,GS,0.4637158105860033
XRAY,GT,0.3921341733101444
XRAY,GWW,0.3270897443415845
XRAY,HAL,0.3824916492217664
XRAY,HBI,0.351785021589891
XRAY,HOG,0.3589665863856522
XRAY,HIG,0.4622001447036387
XRAY,HAS,0.3591772613045847
XRAY,HCA,0.4556373846235061
XRAY,HP,0.3387714286805711
XRAY,HSIC,0.5946592698666917
XRAY,HSY,0.2877830418679138
XRAY,HES,0.345660021532937
XRAY,HLT,0.4157532198124284
XRAY,HOLX,0.3638835655884743
XRAY,HD,0.3942696652422067
XRAY,HON,0.5068582974328456
XRAY,HRL,0.1700123559724596
XRAY,HST,0.4644471304474644
XRAY,HPQ,0.3709312398545478
XRAY,HUM,0.3369564984958867
XRAY,HBAN,0.4616722931023871
XRAY,HII,0.3983700661281302
XRAY,IDXX,0.2965332647820299
XRAY,INFO,0.3492233613378656
XRAY,ITW,0.4415873503635267
XRAY,ILMN,0.2425782908809621
XRAY,INTC,0.3164847192641404
XRAY,ICE,0.3073291036804771
XRAY,IBM,0.4002448173401612
XRAY,INCY,0.2146176330933147
XRAY,IP,0.4263912859012221
XRAY,IPG,0.4621362056018993
XRAY,IFF,0.3560215450374041
XRAY,INTU,0.3337828158570127
XRAY,ISRG,0.3939568095471689
XRAY,IVZ,0.460241077479816
XRAY,IPGP,0.2705202638248046
XRAY,IQV,0.4237169943363837
XRAY,IRM,0.3256380498541795
XRAY,JKHY,0.3232861426450713
XRAY,JBHT,0.3657612785427972
XRAY,JEF,0.4580657799929018
XRAY,SJM,0.1402006204584572
XRAY,JNJ,0.3545267882859538
XRAY,JCI,0.4202474529811744
XRAY,JPM,0.4737139756938109
XRAY,JNPR,0.3281056472841016
XRAY,K,0.159405182217496
XRAY,KEY,0.4876488739835716
XRAY,KEYS,0.2800860053436339
XRAY,KMB,0.2207916501809938
XRAY,KIM,0.4394779938222748
XRAY,KMI,0.3558023948414696
XRAY,KLAC,0.3267985658519628
XRAY,KSS,0.3620226956629993
XRAY,KR,0.0677717396023351
XRAY,LLL,0.0465921858012734
XRAY,LH,0.3981333442976468
XRAY,LRCX,0.3544919857965345
XRAY,LEG,0.4656850415445898
XRAY,LEN,0.3208907757299257
XRAY,LLY,0.2384959982086277
XRAY,LNC,0.506280394591072
XRAY,LIN,0.4016019484374533
XRAY,LKQ,0.4464131889909281
XRAY,LMT,0.3355418383116738
XRAY,L,0.5046064645169659
XRAY,LOW,0.3517538000691321
XRAY,LYB,0.426650214437162
XRAY,MTB,0.4639217385702563
XRAY,MAC,0.3741075581386954
XRAY,M,0.3125032402863498
XRAY,MRO,0.3104150425269824
XRAY,MPC,0.4155307580796537
XRAY,MAR,0.4320947793607246
XRAY,MMC,0.3906034214316833
XRAY,MLM,0.4065324683917076
XRAY,MAS,0.3855335323044132
XRAY,MA,0.445552535544047
XRAY,MAT,0.2825814069200866
XRAY,MKC,0.2376558289381899
XRAY,MCD,0.3850573241477334
XRAY,MCK,0.3754076826793449
XRAY,MDT,0.5165745017995574
XRAY,MRK,0.3288252902831292
XRAY,MET,0.4863751879225783
XRAY,MTD,0.4072575981305328
XRAY,MGM,0.4365816727082097
XRAY,MCHP,0.3666666350182208
XRAY,MU,0.3079607366242172
XRAY,MSFT,0.330033679533243
XRAY,MAA,0.3693143699329429
XRAY,MHK,0.399975995975482
XRAY,TAP,0.360105625512112
XRAY,MDLZ,0.3470925604316925
XRAY,MNST,0.284707082851866
XRAY,MCO,0.3868822993360126
XRAY,MS,0.4562958283389339
XRAY,MOS,0.3199488942922298
XRAY,MSI,0.3618569428076892
XRAY,MSCI,0.3117039187872027
XRAY,NDAQ,0.3431362001888234
XRAY,NOV,0.355807186620151
XRAY,NKTR,0.1858948366748913
XRAY,NTAP,0.3393395620886109
XRAY,NFLX,0.149680728277116
XRAY,NWL,0.3771052486190855
XRAY,NEM,0.0851521474894142
XRAY,NWSA,0.3798904732068265
XRAY,NWS,0.3952944041313954
XRAY,NEE,0.2889361322497575
XRAY,NLSN,0.3764461279993872
XRAY,NKE,0.3440063608720067
XRAY,NI,0.3555138837317799
XRAY,JWN,0.3604209272073088
XRAY,NSC,0.4053774099812738
XRAY,NTRS,0.4555433968491378
XRAY,NOC,0.3071126185254788
XRAY,NCLH,0.3699233245069599
XRAY,NRG,0.3181204778204539
XRAY,NUE,0.4040917119624048
XRAY,NVDA,0.2132928043177527
XRAY,ORLY,0.3102909717056967
XRAY,OXY,0.3518858738818881
XRAY,OMC,0.4546929078254009
XRAY,OKE,0.3828593280292027
XRAY,ORCL,0.3226758436257226
XRAY,PCAR,0.4106419445614164
XRAY,PKG,0.3662668050059544
XRAY,PH,0.4623933528088928
XRAY,PAYX,0.4618646454163403
XRAY,PNR,0.4026298550689341
XRAY,PBCT,0.4522324769328394
XRAY,PEP,0.3566069152983835
